PersonID	FirstName	FamilyName	Title	Sex	YoB	YoD	BuildingType	BuildingName	BuildingDescr	Location	County	Cost	BuiltDate	InternetLink	Ownership
2146640845	Chaloner	Arcedeckne		M	1743.0	1809.0	Country house	Glevering Hall	Country house, built for Chaloner Arecdeckne to designs by John White [attributed dates vary, but c. 1794]. Modified for Andrew Arcedckne (q.v.) by Decimus Burton 1834-1835.	Hacheston	Suffolk		1794.0	http://www.britishlistedbuildings.co.uk/en-285877-glevering-hall-hacheston-suffolk#.Vmmwv_tFBdg	Private owners
2146652069	Alexander	Allardyce		M	1743.0	1801.0	Land	Dunnottar Woods	Woods laid out and planted by Alexander Allardyce on the estate he purchased, on which he also built 'a substantial mansion', since demolished.	Dunnottar	Kincardineshire			http://www.abdn.ac.uk/slavery/6p3.htm	
2146652069	Alexander	Allardyce		M	1743.0	1801.0	Tomb or Grave	Memorial to Ann Baxter	Memorial designed by John Bacon erected in St Nicholas Kirk Aberdeen by Alexander Allardyce in 1787 for his first wife, Ann Baxter.	St Nicholas Kirk, Aberdeen	Aberdeenshire			http://www.abdn.ac.uk/slavery/6p3.htm	
2146642347	Thomas	Hibbert of Chalfont		M	1744.0	1819.0	Country house	Chalfont House, Bucks	Modifications by John Nash c. 1799 for Thomas Hibbert of a house built originally c. 1755. Further remodelled c. 1836 by Anthony Salvin. A View of Chalfont House by Turner c. 1799 is in the Tate Britain. http://www.tate.org.uk/art/research-publications/jmw-turner/joseph-mallord-william-turner-chalfont-house-from-the-south-west-r1174220	Chalfont St Peter	Buckinghamshire				Private owners
2146642249	John	Tharp		M	1744.0	1804.0	Country house	Chippenham Park	John Tharp bought Chippenham Park c. 1791, and was responsible for significant landscaping and tree planting  at the house. He had plans for a new house, never executed, drawn up by James Wyatt in 1794: only the entrance gateway and lodges on the Newmarket Road were built. In 1798-1799 another set of unexecuted plans were made by Thomas Sandys, of which the New Row cottages in Chippenham village were probably the only tangible product. Two other sets of plans in the 19thC were also abandoned, before Monty Tharp-Gent rebuilt the house in Queen Anne style in the late 1880s.  The house remains in the family.	Newmarket	Cambridgeshire			http://www.chippenhamparkgardens.info/history.htm	Private owners
2146649667	John Coakley	Lettsom	Dr	M	1744.0	1815.0	Country house	Grove Hill	House, gardens, museum, library and greenhouses built at Grove Hill, Camberwell by John Coakley Lettsom in 1779. He sold the estate in a period of financial pressure before his death.	Camberwell	Surrey		1799.0		
2146642347	Thomas	Hibbert of Chalfont		M	1744.0	1819.0	Gardens	Chalfont House, Bucks	Landscaping by Humphry Repton for 'J [sic] Hibbert' reported to be before 1790, although Thomas Hibbert bought Chalfont c. 1791. Gazetteer compiled with John Phibbs’ in Stephen Daniels, Humphry Repton, Landscape Gardening and the Geography of Georgian England (London: Yale University Press 1999) pp. 255-269. Repton's project ovelraind earlier work for a previous owner by Capability Brown.	Chalfont	Buckinghamshire				
2146638317	Thomas	Smith		M	1745.0	1824.0	Church	St John's Chapel, Bognor	Chapel of Ease built with the support among other of Thomas Smith				1821.0	http://www.wilfrid.com/history.htm	Church of England
2146638317	Thomas	Smith		M	1745.0	1824.0	Country house	Bersted Lodge	House with park in Bognor, now known as Hotham Park, purchased by Thomas Smith in the early 1800s and occupied by his widow until c. 1856.	Bognor	Sussex			http://list.english-heritage.org.uk/resultsingle.aspx?uid=1027745	
2146645309	William	Dickinson		M	1745.0	1806.0	Country house	Kingweston House	Late 18thC country house designed by Henry Holland the younger 1783 and built 1785-1788 for William Dickinson I , modified c. 1824 for William Dickinson II, and now part of Millfield School.	Kingweston	Somerset		1785.0	http://www.victoriacountyhistory.ac.uk/explore/items/kingweston-house	Millfield School
2146646587	Hercules	Ross		M	1745.0	1816.0	Country house	Rossie Castle	Neo-gothic house in Angus built by Richard Crichton for Hercules Ross, begun c. 1800 and completed c. 1805. Ross had purchased the Rossie estate for £33,250 on his return from Jamaica. The house was demolished in 1957.	Rossie, Angus			1805.0	https://canmore.org.uk/site/179931/rossie-castle	
2146638053	Barnard	Dickinson		M	1746.0	1814.0	Country house	Bowden Park	Grade I country house, built 1796 by James Wyatt for Barnard Dickinson, extended c. 1850 for Capt. J.N. Gladstone,  the C19 extensions reduced and remodelled 1955 by K. Peacock. The estate had been bought by Ezekiel Dickinson of Monks Park, Corsham, Barnard's father, in 1751.	Lacock	Wiltshire		1796.0	http://www.britishlistedbuildings.co.uk/en-315442-bowden-park-lacock-#.VpJBrftFBdg	
2146644225	John	Jarrett		M	1746.0	1809.0	Country house	Freemantle House	Mid 18thC house, purchased by John Jarrett II c. 1790 who then reportedly spent heavily on it before it was resold c. 1810 after his death. Demolished 1853.	Mansion Street, Southampton	Hampshire			http://sotonopedia.wikidot.com/page-browse:freemantle-house	
2146638053	Barnard	Dickinson		M	1746.0	1814.0	Country house	Monks House	Country house, 'probably built 1780 for B. Dickinson' and certainly built by the Dickinson family. Later C19 alterations for Hon. J.T. Goldney.	Corsham			1780.0	http://www.britishlistedbuildings.co.uk/en-315302-monks-house-corsham-#.VpJEsvtFBdg	
2146645741	Robert	Milligan		M	1746.0	1809.0	Dock	West India Docks	Milligan was a prime mover in the development of the West India Docks. A statue of him commissioned by the West India Docks Co. and designed by Richard Westmacott was unveiled in 1813 and stands outside the Museum of London in Docklands.	Isle of Dogs	Middlesex				
2146645281	Anthony Morris	Storer		M	1746.0	1799.0	Garden	Purley	Landscaping by Humphrey Repton, c.1793. Red Book, Stephen Daniels, Humphry Repton, Landscape Gardening and the Geography of Georgian England (London: Yale University Press 1999) p. 256.	Purley Park	Berkshire				
2146645359	William	Praed		M	1747.0	1833.0	Country house	Tyringham Hall	"Grade I country house rebuilt by Sir John Soane for William Praed c.1793-1797. Praed's rebuilding of Tyringham was intended to be funded in part by the sale of Praed's Jamaica property, the sale of which fell through in 1807. Soane was repaid the outstanding amount of £13,000 only in 1817, 25 years after work had started.

Gillian Darley, John Soane: an Accidental Romantic (Yale, 1999) pp. 106-112."	Tyringham, nr Newport Pagnell	Buckinghamshire	�40623	1793.0	https://historicengland.org.uk/listing/the-list/list-entry/1000476	
2146650895	Charles	Long		M	1747.0	1812.0	Country house	Hurts Hall, Saxmundham, Suffolk	"Hurts Hall, Saxmundham, Suffolk. Originally built c.1650, rebuilt 1803 by Samuel Wyatt for
Charles Long. Destroyed by fire c.1890, rebuilt in Neo-Elizabethan style 1893.
Stands in wooded park of 200 acres 1844. The largest dovecot in Suffolk stands 200 yards from house."	Saxmundham	Suffolk		1803.0	https://heritage.suffolk.gov.uk/Data/Sites/1/media/parish-histories/saxmundham.pdf	
2146645359	William	Praed		M	1747.0	1833.0	Gardens	Tyringham, Bucks	Landscaping designed by Humphry Repton before 1794. Gazetteer compiled with John Phibbs’ in Stephen Daniels, Humphry Repton, Landscape Gardening and the Geography of Georgian England (London: Yale University Press 1999) pp. 255-269.	Tyringham	Buckinghamshire				
2146649589	Charles	Gordon		M	1749.0	1796.0	Country house	Cairness	"Neo-classical country house built to designs of James Playfair (remodelling an earlier design of Robert Burn and with contributions from Sir John Soane) for Charles Gordon of Buthlaw 1791-1797. The Pevsner Architectural Guide for Aberdeenshire North and Moray states that ""Cairness House, by James Playfair 1791-97, is of international importance as the only house in Britain the design and construction of which reflected and evolved with the rapid advances in French Neoclassicism towards the end of the C18"" and that ""its survival is the more precious as so many of Playfair's other designs were either not built or have been lost or altered""."	nr Fraserburgh	Aberdeenshire		1797.0	http://www.britishlistedbuildings.co.uk/sc-9263-cairness-house-lonmay	Private owners
2146646081	Archibald	Smith		M	1749.0	1821.0	Country house	Jordanhill	Purchased in 1800 by Archibald Smith who 'shortly after... added considerably to the house and greatly improved its appearance.'	Jordanhill, Renfrew	Renfrewshire			http://gdl.cdlr.strath.ac.uk/smihou/smihou059.htm	
2146632174	William	Young	Sir	M	1749.0	1815.0	Country house	Hartwell House	Country House	Hartwell, Vale of Aylesbury	Buckinghamshire			http://www.hartwell-house.com/	National Trust
2146632174	William	Young	Sir	M	1749.0	1815.0	Tomb or Grave	Plaque and graves of Sarah and Brook Henry Young	Plaque in Westminster Abbey to Sarah nee Lawrence, wife of Sir William Young 2nd bart, and to their son Henry Brook Young, inscribed: 'In the chancel vault beneath lie the remains of Sarah daughter of Charles Lawrence Esq. and wife of Sir William Young, Bart. who departed this life Jan 6 1791 aged 38. The above Sir William Young, Bart., died at Tobago of which Island he was Governor 16th January 1815 aged 65 years; to whose memory a monument was erected at the public expense of the Colony in that Island by the unanimous resolution of the Board. In the vault beneath are also deposited the remains of Brook Henry Young Esq. late Major of the 58th regiment and Lieut. Colonel in the army who died 21st of September 1813 aged 33 years. His life was spent with honour in the service of his country, which he only quitted when ill health would no longer permit him to perform the duties of his profession.'	Westminster Abbey	Middlesex			https://www.westminster-abbey.org/abbey-commemorations/commemorations/sarah-and-brook-henry-young	
2146648063	George White	Thomas		M	1750.0	1821.0	Country house	Watergate House, Up Marden, Sussex	Country house, rebuilt in Ionic style 'attributed to John Soane' by George White Thomas between 1780 and 1810. The attribution to Soane is not supported by the catalogue of his works in John Soane Architect (eds. Margaret Richardson and MaryAnne Stevens, Royal Academy, 1999).  The house built for  George White Thomas was itself replaced c. 1882, and the ruins of this latest house were demolished in 1950 after a wartime fire. The park is extant.	Up Marden	Suffolk			http://www.parksandgardens.org/places-and-people/site/7104?preview=1	Private owners
1454	John	Rolle, Baron Rolle of Stevenstone		M	1751.0	1842.0	Church	Holy Trinity Church	Built by John Rolle 1825-6 at a cost of £13,000. See William White, History, Gazeteer and Directory of Devonshire... (1850) p. 233.	Exmouth	Devon	�13000	1834.0		
1454	John	Rolle, Baron Rolle of Stevenstone		M	1751.0	1842.0	Church	St Mary's Church		Bicton	Devon				
1454	John	Rolle, Baron Rolle of Stevenstone		M	1751.0	1842.0	Country house	Bicton House	"'John Rolle (d 1730) demolished the C16 manor house and began to construct the present mansion on a new site, but this remained incomplete at his death and was not finally completed until c 1800. Formal gardens were developed c 1735 by John Rolle's son, Henry (d 1759), who was created Baron Rolle in 1748. Henry Rolle's brother, Dennis (d 1797) made extensive plantations at Bicton in the mid C18, including 101,394 Scots pines, for which he received a gold medal from the Society of Arts in 1761 (Jacques 1983). John, second Baron Rolle inherited Bicton in 1797, and employed James Wyatt to complete the house (Cherry and Pevsner 1989), and expanded the park, making improvements with the advice of John Webb (1754-1828) and William Sawrey Gilpin (1762-1843). In the 1830s Robert Glendinning (1805-62) was head gardener at Bicton, and was advised on the development of the grounds by James Veitch of Exeter and J C Loudon (Elliott 1986). Glendinning was succeeded in 1839 by James Barnes (1806-77), who remained in office until 1868. Under the supervision of these men, Bicton was recognised as one of the most important gardens in the country, and was praised by Loudon in 1842 (Gardener's Mag). Lord John Rolle's second wife was Louisa Trefusis (d 1885), daughter of the seventeenth Baron Clinton, and after Lord John's death in 1842 Bicton passed to her nephew, the Hon Mark Trefusis, who in 1852 assumed the name of Rolle. The dowager Lady Rolle continued to make improvements to Bicton in the mid C19. On the death of the Hon Mark Rolle in 1907, Bicton passed to his nephew, Charles, twenty-first Baron Clinton (d 1957), for whom the mansion was remodelled in 1908-9.'

https://historicengland.org.uk/listing/the-list/list-entry/1000338"	Bicton	Devon				
